,path,xmin,ymin,xmax,ymax,label,width,height
221,BD_71/Andrena gravida/Andrena gravida22658.jpg,50.0,85.0,437.5,328.75000000000006,Anthophila,500,373
222,BD_71/Andrena vaga/Andrena vaga52691.jpeg,173.75,142.5,300.0,276.25,Anthophila,500,375
223,BD_71/Bombus lapidarius/Bombus ruderarius M poss 1.17 Creuse Gueret 2 08 2020 IMG_2220.jpg,115.0,40.0,426.3392857142857,370.6607142857143,Anthophila,500,374
224,BD_71/Andrena hattorfiana/Andrena hattorfiana38777.jpeg,148.75,163.75,211.25,275.0,Anthophila,375,500
225,BD_71/Xylocopa valga/Xylocopa valga7674.jpeg,80.0,102.59375,415.1785714285714,346.25,Anthophila,500,469
226,BD_71/Osmia bicolor/Osmia bicolor53516.jpg,122.76785714285714,133.71875,303.57142857142856,286.54017857142856,Anthophila,500,389
227,BD_71/Megachile sculpturalis/Megachile sculpturalis4603.jpg,92.5,95.5078125,372.5,413.0078125,Anthophila,448,500
228,BD_71/Megachile ericetorum/Megachile ericetorum76654.jpeg,50.0,62.5,438.75,406.25,Anthophila,500,500
229,BD_71/Bombus rupestris/Bombus rupestris81225.jpeg,0.0,23.75,260.0,315.0,Anthophila,375,500
230,BD_71/Andrena bicolor/Andrena bicolor84073.jpeg,105.0,65.0,296.25,282.5,Anthophila,500,333
231,BD_71/Colletes cunicularius/Colletes cunicularius22998.jpg,168.75,58.75,330.0,298.75,Anthophila,500,342
232,BD_71/Halictus scabiosae/Halictus scabiosae95949.jpeg,92.5,2.5000000000000004,422.5,326.25000000000006,Anthophila,500,333
233,BD_71/Xylocopa valga/Xylocopa valga19967.jpeg,206.25,126.25,280.0,202.5,Anthophila,500,375
234,BD_71/Osmia bicolor/IMG_20200508_144047_compress53.jpg,125.0,83.00781250000001,342.5,285.5078125,Anthophila,500,398
235,BD_71/Colletes cunicularius/Colletes cunicularius2839.jpg,118.75,182.50000000000003,406.25,367.50000000000006,Anthophila,500,433
236,BD_71/Sphecodes albilabris/IMG_20200325_190624-min.jpg,0.0,1.25,456.0,495.0,Anthophila,456,500
237,BD_71/Apis mellifera/Spipoll_Apis mellifera12218.jpg,10.714285714285714,84.64285714285714,602.0,722.0,Anthophila,800,790
238,BD_71/Amegilla quadrifasciata/Amegilla quadrifasciata83568.jpeg,67.5,52.49999999999999,497.5,418.75,Anthophila,500,491
239,BD_71/Hylaeus variegatus/Hylaeus variegatus93682.jpg,106.25,133.75,303.75,388.75,Anthophila,455,500
240,BD_71/Osmia bicornis/Osmia bicornis68161.jpeg,126.25,162.5,257.5,443.75,Anthophila,406,500
241,BD_71/Bombus pratorum/Bombus pratorum29608.jpg,103.75,166.25,268.75,350.0,Anthophila,375,500
242,BD_71/Anthidium manicatum/Anthidium manicatum42573.jpg,142.85714285714286,81.25,388.75,307.5,Anthophila,500,499
243,BD_71/Colletes hederae/Colletes hederae11859.jpg,332.0,88.0,786.0,426.0,Anthophila,800,601
244,BD_71/Andrena hattorfiana/Andrena hattorfiana96971.jpg,113.83928571428572,129.375,346.25,311.25,Anthophila,500,414
245,BD_71/Colletes cunicularius/Colletes cunicularius59914.jpeg,177.5,73.75,306.25,233.75,Anthophila,500,375
246,BD_71/Osmia cornuta/Osmia cornuta21755.jpeg,243.75000000000003,66.25,341.25,176.25,Anthophila,458,500
247,BD_71/Apis mellifera/Apis mellifera4423.jpg,196.42857142857144,49.875,648.0,754.0,Anthophila,800,798
248,BD_71/Anthophora bimaculata/Anthophora bimaculata6895.jpg,126.25,187.5,241.25,310.0,Anthophila,375,500
249,BD_71/Colletes hederae/Colletes hederae7019.jpg,216.0,156.0,640.0,478.0,Anthophila,800,600
250,BD_71/Bombus pascuorum/Bombus pascuorum50126.jpg,62.5,73.74999999999999,462.5,394.6607142857143,Anthophila,500,417
251,BD_71/Andrena ventralis/Andrena ventralis24308.jpg,69.19642857142857,98.11607142857144,435.0,271.25,Anthophila,500,333
252,BD_71/Colletes cunicularius/Colletes cunicularius58439.jpg,63.75,46.25,452.5,372.5,Anthophila,500,406
253,BD_71/Bombus sylvarum/Bombus sylvarum96009.jpeg,40.0,47.5,408.75,370.0,Anthophila,500,479
254,BD_71/Andrena hattorfiana/Andrena hattorfiana4815.jpg,91.25,107.14285714285714,230.0,256.25,Anthophila,375,500
255,BD_71/Andrena clarkella/Andrena clarkella62011.jpeg,198.75,188.75,241.25,224.3303571428572,Anthophila,500,375
256,BD_71/Andrena vaga/Andrena vaga23410.jpg,112.5,98.75,417.5,290.0,Anthophila,500,373
257,BD_71/Bombus sylvarum/Bombus sylvarum18889.jpeg,136.25,103.75,305.0,248.75,Anthophila,500,375
258,BD_71/Bombus vestalis/Bombus vestalis94594.jpg,34.82142857142857,39.24107142857143,283.5,226.5,Anthophila,300,293
259,BD_71/Andrena cineraria/Andrena cineraria1159.jpg,115.0,10.0,296.25,171.25,Anthophila,360,500
260,BD_71/Bombus lucorum/Bombus lucorum78947.jpeg,88.75,117.5,368.75,460.0,Anthophila,375,500
261,BD_71/Dasypoda hirtipes/Dasypoda hirtipes4541.jpg,132.5,130.5078125,357.5,351.7578125,Anthophila,465,500
262,BD_71/Amegilla quadrifasciata/Amegilla quadrifasciata86365.jpeg,333.75,105.0,370.0,143.75,Anthophila,500,333
263,BD_71/Andrena fulva/Andrena fulva62112.jpeg,117.5,111.25,295.0,375.0,Anthophila,375,500
264,BD_71/Colletes hederae/photo_968p.jpg,158.75,58.75000000000001,437.5,296.25,Anthophila,500,334
265,BD_71/Nomada goodeniana/Nomada goodeniana24300.jpg,18.75,18.750000000000004,422.5,266.25,Anthophila,500,333
266,BD_71/Andrena clarkella/Andrena clarkella60451.jpg,165.0,103.75,312.5,352.5,Anthophila,500,459
267,BD_71/Anthidium florentinum/Anthidium florentinum46326.jpg,132.225,77.9,237.8,228.575,Anthophila,410,345
268,BD_71/Colletes hederae/Colletes hederae19256.jpg,90.0,128.0,500.0,696.0,Anthophila,601,800
269,BD_71/Sphecodes albilabris/Sphecodes albilabris64138.jpeg,76.25,20.000000000000004,401.25,326.25000000000006,Anthophila,500,333
270,BD_71/Andrena haemorrhoa/Andrena haemorrhoa61410.jpg,82.58928571428571,42.125,416.25,256.25,Anthophila,500,337
271,BD_71/Anthophora plumipes/Anthophora plumipes998.jpeg,122.76785714285714,128.75,351.25,376.25,Anthophila,500,500
272,BD_71/Bombus campestris/Bombus campestris68079.jpg,137.5,112.5,301.25,303.75,Anthophila,434,500
273,BD_71/Halictus rubicundus/Halictus rubicundus11081.jpeg,95.98214285714286,170.50781250000003,207.5,289.88839285714283,Anthophila,500,333
274,BD_71/Bombus humilis/Bombus humilis63742.jpeg,198.75,146.7578125,383.75,339.2578125,Anthophila,486,500
275,BD_71/Andrena haemorrhoa/Andrena haemorrhoa49708.jpg,194.19642857142856,56.25,351.25,437.5,Anthophila,500,500
276,BD_71/Osmia bicornis/Osmia bicornis64238.jpeg,0.0,17.5,455.0,252.5,Anthophila,500,375
277,BD_71/Dasypoda hirtipes/Dasypoda hirtipes83865.jpg,101.25,108.0078125,353.75,383.0078125,Anthophila,500,500
278,BD_71/Bombus lapidarius/Bombus lapidarius19828.jpg,81.25,96.46875,426.25,333.75,Anthophila,500,441
279,BD_71/Andrena vaga/Andrena vaga20961.jpeg,136.25,32.5,370.0,288.75,Anthophila,500,333
280,BD_71/Dasypoda hirtipes/Dasypoda hirtipes1938.jpeg,43.52678571428571,99.2578125,220.0,389.2578125,Anthophila,375,500
281,BD_71/Bombus rupestris/Bombus rupestris51574.jpg,123.75,86.25,356.25,330.0,Anthophila,500,354
282,BD_71/Andrena flavipes/Andrena flavipes88244.jpg,200.8928571428572,98.77232142857144,375.0,304.68749999999994,Anthophila,500,375
283,BD_71/Bombus vestalis/Bombus vestalis73431.jpg,20.089285714285715,37.94642857142857,326.4508928571428,308.03571428571433,Anthophila,375,500
284,BD_71/Halictus scabiosae/Halictus scabiosae21744.jpeg,32.5,56.25,383.75,330.0,Anthophila,500,375
285,BD_71/Bombus campestris/Bombus campestris14723.jpeg,63.75,12.499999999999998,348.75,270.0,Anthophila,500,281
286,BD_71/Anthophora plumipes/Anthophora plumipes9009.jpg,151.25,38.74999999999999,452.5,396.25,Anthophila,500,401
287,BD_71/Andrena fulva/Andrena fulva504.jpg,174.0,68.0,586.0,510.0,Anthophila,800,600
288,BD_71/Osmia bicornis/Osmia bicornis76647.jpeg,146.25,128.75,461.25,386.25,Anthophila,500,500
289,BD_71/Andrena clarkella/Andrena clarkella58270.jpg,35.0,152.5,223.75,313.75,Anthophila,320,500
290,BD_71/Bombus rupestris/Bombus rupestris38232.jpeg,126.25,246.25,257.5,376.25,Anthophila,375,500
291,BD_71/Osmia bicornis/Osmia bicornis71754.jpeg,83.75,166.25,200.0,298.75,Anthophila,375,500
292,BD_71/Amegilla quadrifasciata/Amegilla quadrifasciata84184.jpeg,97.5,168.75,324.0,387.5,Anthophila,324,500
293,BD_71/Andrena haemorrhoa/Andrena haemorrhoa11434.jpeg,93.75,111.60714285714286,321.25,296.25,Anthophila,375,500
294,BD_71/Apis mellifera/Spipoll_Apis mellifera9841.jpg,434.0,44.0,666.0,346.0,Anthophila,800,600
295,BD_71/Sphecodes albilabris/Sphecodes albilabris60063.jpeg,127.23214285714285,92.07589285714286,336.25,226.25000000000003,Anthophila,500,375
296,BD_71/Andrena nigroaenea/Andrena nigroaenea68145.jpeg,136.25,147.5,312.5,416.25,Anthophila,500,500
297,BD_71/Macropis europaea/Macropis europaea38249.jpeg,300.0,56.25000000000001,422.5,140.0,Anthophila,500,333
298,BD_71/Xylocopa violacea/Xylocopa violacea10543.jpg,124.0,124.8125,728.5714285714284,522.3214285714286,Anthophila,800,600
299,BD_71/Bombus hortorum/Bombus hortorum58946.jpeg,56.25000000000001,123.75,303.75,412.5,Anthophila,458,500
300,BD_71/Andrena agilissima/Andrena agilissima29836.jpeg,188.75,142.71428571428572,256.69642857142856,205.0,Anthophila,500,333
301,BD_71/Anthidium florentinum/Anthidium florentinum81510.jpg,101.25,116.25,408.75,310.0,Anthophila,500,500
302,BD_71/Osmia bicolor/Osmia bicolor27511.jpeg,213.75,44.25781250000001,338.75,158.0078125,Anthophila,500,463
303,BD_71/Hylaeus variegatus/Hylaeus variegatus43018.jpeg,186.25,206.25,347.5,325.0,Anthophila,500,500
304,BD_71/Andrena flavipes/Andrena flavipes40083.jpeg,111.25,137.5,227.5,323.75,Anthophila,375,500
305,BD_71/Andrena hattorfiana/Andrena hattorfiana19884.jpeg,196.25,105.64285714285714,401.25,315.00000000000006,Anthophila,500,348
306,BD_71/Colletes hederae/p1620987m.jpg,202.5,0.0,341.25,96.25,Anthophila,500,375
307,BD_71/Colletes hederae/Colletes hederae12086.jpg,24.0,108.0,608.0,538.0,Anthophila,800,600
308,BD_71/Sphecodes albilabris/Sphecodes albilabris16321.jpg,160.71428571428572,168.93303571428572,416.25,320.0,Anthophila,500,479
309,BD_71/Osmia cornuta/Osmia cornuta96969.jpg,108.75,143.75,381.25,330.0,Anthophila,500,375
310,BD_71/Amegilla quadrifasciata/Amegilla quadrifasciata9144.jpg,173.75,97.5,365.0,346.24999999999994,Anthophila,500,432
311,BD_71/Bombus rupestris/Bombus rupestris33131.jpeg,117.5,5.0,448.6607142857143,324.77678571428567,Anthophila,500,375
312,BD_71/Andrena haemorrhoa/Andrena haemorrhoa32652.jpg,91.51785714285714,35.89732142857143,419.6428571428572,437.10267857142856,Anthophila,500,473
313,BD_71/Colletes hederae/Colletes hederae7256.jpg,260.0,106.0,652.0,494.0,Anthophila,800,603
314,BD_71/Bombus pratorum/Bombus pratorum55211.jpg,150.0,17.5,360.0,321.25,Anthophila,500,352
315,BD_71/Andrena hattorfiana/Andrena-hattorfiana_f_Ax-les-Thermes-09_11-VII-2019_IMG_5067.JPG,1084.821428571429,651.7857142857143,2145.0,1882.5,Anthophila,3000,2000
316,BD_71/Andrena cineraria/Andrena cineraria61791.jpeg,83.75,52.50000000000001,381.25,311.25,Anthophila,500,375
317,BD_71/Bombus ruderatus/Bombus ruderatus87330.jpeg,71.25,7.500000000000001,343.75,282.50000000000006,Anthophila,500,338
318,BD_71/Andrena gravida/DSC07950.jpg,109.375,47.50000000000001,237.5,230.0,Anthophila,500,259
319,BD_71/Xylocopa violacea/Xylocopa violacea6744.jpg,284.0,6.8125,704.0,582.8125,Anthophila,800,600
320,BD_71/Anthidium florentinum/Anthidium florentinum88353.jpg,142.5,83.75,330.0,297.5,Anthophila,500,500
321,BD_71/Bombus pratorum/Bombus pratorum30441.jpg,41.25,72.5,435.0,371.25,Anthophila,500,500
322,BD_71/Andrena denticulata/Andrena denticulata43906.jpeg,109.375,52.50000000000001,381.25,311.25,Anthophila,500,375
323,BD_71/Bombus pratorum/Bombus pratorum31894.jpg,98.75,28.750000000000004,393.75,320.0,Anthophila,500,373
324,BD_71/Bombus lapidarius/Bombus lapidarius79498.jpeg,42.410714285714285,39.941964285714285,436.25,389.0,Anthophila,500,389
325,BD_71/Andrena vaga/Andrena vaga31945.jpeg,130.0,220.0,271.2053571428572,302.5,Anthophila,375,500
326,BD_71/Bombus vestalis/Bombus terrestris.jpg,88.75,6.25,417.5,312.50000000000006,Anthophila,500,333
327,BD_71/Dasypoda hirtipes/Dasypoda hirtipes37549.jpg,83.75,148.0078125,243.75,389.2578125,Anthophila,375,500
328,BD_71/Sphecodes albilabris/Sphecodes albilabris61230.jpg,191.25,168.75,335.0,325.0,Anthophila,500,500
329,BD_71/Andrena thoracica/img_3115x.jpg,113.83928571428572,77.30357142857143,477.6785714285714,228.9375,Anthophila,500,333
330,BD_71/Megachile sculpturalis/Megachile sculpturalis40588.jpg,47.50000000000001,90.5078125,292.5,350.5078125,Anthophila,375,500
331,BD_71/Xylocopa violacea/Xylocopa violacea16711.jpg,90.0,28.8125,680.0,422.8125,Anthophila,800,534
332,BD_71/Andrena haemorrhoa/Andrena haemorrhoa3961.jpg,75.0,187.5,357.1964285714286,342.5,Anthophila,482,500
333,BD_71/Andrena florea/Andrena florea67361.jpeg,156.25,165.17857142857142,271.80357142857144,298.75,Anthophila,491,500
334,BD_71/Bombus argillaceus/Bombus argillaceus933.jpeg,121.90178571428572,210.0,196.25,296.25,Anthophila,333,500
335,BD_71/Anthidium manicatum/Anthidium manicatum84982.jpg,121.25,83.75,496.25,316.25,Anthophila,500,334
336,BD_71/Anthidium oblongatum/Anthidium oblongatum88685.jpeg,38.95,66.80803571428571,373.3928571428572,278.79999999999995,Anthophila,410,365
337,BD_71/Xylocopa violacea/Xylocopa violacea21467.jpg,344.0,10.8125,757.1428571428571,514.2857142857143,Anthophila,800,600
338,BD_71/Andrena haemorrhoa/Andrena haemorrhoa59191.jpg,82.5,1.25,436.25,317.5,Anthophila,500,375
339,BD_71/Anthidium florentinum/Anthidium florentinum73288.jpeg,127.5,18.75,422.5,341.25,Anthophila,500,375
340,BD_71/Bombus lucorum/Bombus lucorum72487.jpeg,37.5,130.0,293.75,326.25,Anthophila,375,500
341,BD_71/Anthidium florentinum/Anthidium florentinum5607.jpeg,122.5,86.25,361.25,352.5,Anthophila,490,500
342,BD_71/Bombus lucorum/Bombus lucorum72365.jpeg,198.75,173.75,322.5,301.25,Anthophila,500,500
343,BD_71/Sphecodes albilabris/sans_titre_1e.jpg,281.25,73.75,407.5,271.24999999999994,Anthophila,500,391
344,BD_71/Rhodanthidium septemdentatum/rh.sept.jpg,170.00000000000003,83.0078125,302.5,174.2578125,Anthophila,478,500
345,BD_71/Bombus rupestris/Bombus rupestris94432.jpg,115.0,46.25,376.25,321.25,Anthophila,500,500
346,BD_71/Andrena hattorfiana/Andrena hattorfiana54756.jpg,88.75,36.25,450.0,275.0,Anthophila,500,333
347,BD_71/Bombus argillaceus/Bombus argillaceus15434.jpg,160.71428571428572,74.33035714285714,321.42857142857144,220.0178571428571,Anthophila,500,333
348,BD_71/Andrena flavipes/Andrena flavipes21775.jpeg,92.3125,109.375,301.42857142857144,386.1607142857143,Anthophila,422,500
349,BD_71/Xylocopa violacea/Xylocopa violacea14253.jpg,35.714285714285715,40.8125,616.0,430.8125,Anthophila,800,600
350,BD_71/Bombus humilis/Bombus humilis73384.jpg,156.25,88.77603530883789,278.75,185.0260353088379,Anthophila,500,360
351,BD_71/Bombus pratorum/Bombus pratorum31712.jpeg,138.75,157.5,338.75,347.5,Anthophila,441,500
352,BD_71/Dasypoda hirtipes/000.jpg,150.0,84.25781250000001,417.5,281.7578125,Anthophila,500,333
353,BD_71/Anthidium florentinum/Anthidium florentinum38470.jpeg,101.25,168.75,272.5,305.0,Anthophila,375,500
354,BD_71/Bombus lucorum/Bombus lucorum85341.jpg,37.5,33.75,477.5,471.25,Anthophila,500,500
355,BD_71/Colletes hederae/Colletes hederae17467.jpg,98.0,60.0,592.0,516.0,Anthophila,800,598
356,BD_71/Bombus vestalis/Bombus vestalis81784.jpg,113.83928571428572,47.410714285714285,377.5,293.75000000000006,Anthophila,500,354
357,BD_71/Osmia cornuta/Osmia cornuta53169.jpeg,100.44642857142856,131.69642857142858,216.25,215.0,Anthophila,500,500
358,BD_71/Anthidium septemspinosum/Anthidium septemspinosum86966.jpeg,62.370000000000005,129.465,189.945,272.16,Anthophila,255,378
359,BD_71/Andrena fulva/Andrena fulva23621.jpeg,181.25,261.25,335.0,362.5,Anthophila,375,500
360,BD_71/Dasypoda hirtipes/Dasypoda hirtipes86187.jpeg,126.25,51.7578125,362.5,288.0078125,Anthophila,500,375
361,BD_71/Anthidium manicatum/img_4400.jpg,30.0,12.5,447.5,368.75,Anthophila,500,375
362,BD_71/Anthidium manicatum/Anthidium manicatum88564.jpeg,116.75,113.75,260.0,268.75,Anthophila,467,500
363,BD_71/Bombus humilis/Bombus humilis84230.jpg,83.75,74.28571428571429,392.5,370.5078125,Anthophila,500,416
364,BD_71/Bombus humilis/Bombus humilis88536.jpg,37.5,215.0260353088379,132.5,291.2760353088379,Anthophila,272,500
365,BD_71/Bombus lucorum/img_81851.jpg,177.5,68.75,338.75,293.75000000000006,Anthophila,500,333
366,BD_71/Bombus bohemicus/Bombus bohemicus81532.jpeg,107.14285714285714,230.0,191.25,307.5,Anthophila,500,500
367,BD_71/Osmia caerulescens/2019-03-15 Le Redon Hymenoptera 9 mm Megachilidae Hoplitis rufohirta 16.jpg,148.75,144.2578125,330.0,418.0078125,Anthophila,500,500
368,BD_71/Bombus bohemicus/Bombus bohemicus68536.jpeg,115.51339285714286,276.7857142857143,225.0,368.75,Anthophila,375,500
369,BD_71/Andrena haemorrhoa/Andrena haemorrhoa11565.jpeg,4.464285714285714,110.49107142857144,214.28571428571428,336.49553571428567,Anthophila,500,375
370,BD_71/Bombus rupestris/Bombus rupestris93378.jpeg,100.44642857142856,86.25,292.5,265.0,Anthophila,500,375
371,BD_71/Bombus lucorum/Bombus lucorum704.jpg,111.25,46.25,403.75,355.0,Anthophila,500,375
372,BD_71/Bombus lucorum/Bombus lucorum44287.jpeg,145.0,41.25000000000001,357.5,310.00000000000006,Anthophila,500,333
373,BD_71/Amegilla quadrifasciata/Amegilla quadrifasciata885.jpeg,109.375,71.25,383.75,368.3035714285714,Anthophila,500,500
374,BD_71/Andrena flavipes/IMGP4679.jpg,18.75,7.500000000000001,485.0,388.75000000000006,Anthophila,500,398
375,BD_71/Colletes hederae/Colletes hederae5931.jpg,47.5,88.75,467.5,437.5,Anthophila,500,450
376,BD_71/Bombus argillaceus/Bombus argillaceus2409.jpg,91.25,35.0,412.5,416.25,Anthophila,500,477
377,BD_71/Anthidium manicatum/Anthidium manicatum40825.jpeg,136.25,175.0,303.7232142857143,339.2857142857143,Anthophila,391,500
378,BD_71/Anthidium florentinum/Anthidium florentinum35362.jpeg,17.5,1.25,338.75,334.0,Anthophila,500,334
379,BD_71/Colletes hederae/Colletes hederae2419.jpg,208.0,66.0,586.0,340.0,Anthophila,800,600
380,BD_71/Osmia bicolor/Osmia bicolor71429.jpeg,217.5,183.0078125,307.5,265.5078125,Anthophila,500,375
381,BD_71/Colletes hederae/Colletes hederae7226.jpg,220.0,17.5,413.75,290.0,Anthophila,500,333
382,BD_71/Halictus scabiosae/Halictus scabiosae50467.jpeg,97.5,1.2500000000000002,412.5,225.00000000000003,Anthophila,500,333
383,BD_71/Bombus pratorum/Bombus pratorum23030.jpg,43.75,296.25,180.0,457.5,Anthophila,500,500
384,BD_71/Bombus pascuorum/Bombus pascuorum89480.jpeg,76.25,71.25,340.0,302.5,Anthophila,500,331
385,BD_71/Bombus vestalis/Bombus vestalis34846.jpeg,201.25,79.2578125,305.0,155.5078125,Anthophila,500,333
386,BD_71/Bombus pratorum/Bombus pratorum78483.jpeg,7.5,52.5,443.75,400.0,Anthophila,500,461
387,BD_71/Bombus lapidarius/Bombus lapidarius89691.jpg,38.75,38.75,416.25,496.25,Anthophila,494,500
388,BD_71/Andrena nitida/Andrena nitida27272.jpeg,153.75,80.0,350.0,282.50000000000006,Anthophila,500,388
389,BD_71/Xylocopa violacea/Xylocopa violacea14518.jpg,121.42857142857144,40.11160714285715,678.5714285714286,497.38392857142856,Anthophila,800,599
390,BD_71/Bombus humilis/Bombus humilis52594.jpeg,266.25,82.52603530883789,442.5,297.5260353088379,Anthophila,500,375
391,BD_71/Bombus pratorum/Bombus pratorum31341.jpg,90.00000000000001,126.25,343.75,420.0,Anthophila,438,500
392,BD_71/Lithurgus chrysurus/Lithurgus chrysurus5365.jpg,43.75,46.25,475.0,305.0,Anthophila,500,334
393,BD_71/Bombus argillaceus/Bombus argillaceus73251.jpg,43.75000000000001,136.25,241.25000000000003,330.0,Anthophila,282,500
394,BD_71/Anthidiellum strigatum/montagew9.jpg,226.25,21.25,361.25,233.75,Anthophila,397,500
395,BD_71/Bombus campestris/Bombus campestris15250.jpg,47.5,57.49999999999999,400.0,348.75,Anthophila,500,375
396,BD_71/Bombus pratorum/bombus_pratorum_r.jpg,33.75,108.75,448.75,481.25,Anthophila,497,500
397,BD_71/Ceratina cucurbitina/Ceratina cucurbitina13252.jpg,239.28571428571428,187.1875,585.7142857142857,379.7232142857143,Anthophila,800,599
398,BD_71/Bombus pratorum/Bombus pratorum72742.jpeg,61.25,76.25,366.25,411.25,Anthophila,500,500
399,BD_71/Bombus campestris/Bombus campestris6994.jpg,62.5,27.500000000000004,361.25,268.75,Anthophila,500,333
400,BD_71/Andrena flavipes/Andrena flavipes67053.jpeg,218.75,104.12053571428572,285.0,177.5,Anthophila,500,281
401,BD_71/Bombus sylvarum/Bombus sylvarum94975.jpg,36.25,110.0,235.0,328.75,Anthophila,281,500
402,BD_71/Osmia caerulescens/Osmia caerulescens12093.jpeg,158.75,55.50781249999999,333.75,275.5078125,Anthophila,500,375
403,BD_71/Bombus humilis/Abeille.jpg,21.25,6.7578125,178.75,213.0078125,Anthophila,500,358
404,BD_71/Bombus rupestris/Bombus rupestris77820.jpg,80.35714285714286,51.24999999999999,348.75,286.25,Anthophila,500,366
405,BD_71/Bombus pascuorum/Bombus pascuorum42110.jpg,85.0,58.74999999999999,425.0,443.75,Anthophila,500,462
406,BD_71/Anthidium manicatum/Anthidium manicatum86870.jpeg,183.75,55.285714285714285,337.5,305.0,Anthophila,500,387
407,BD_71/Bombus lapidarius/Bombus lapidarius46366.jpeg,82.58928571428571,63.61607142857143,426.25,356.25,Anthophila,500,375
