path,xmin,ymin,xmax,ymax,label,width,height
BD_71/Dasypoda hirtipes/Dasypoda hirtipes56818.jpg,93.75,70.50781250000001,428.75,267.5892857142857,Dasypoda hirtipes,500,333
BD_71/Dasypoda hirtipes/Dasypoda hirtipes77627.jpg,58.75000000000001,95.5078125,306.25,364.2578125,Dasypoda hirtipes,375,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes52203.jpeg,123.75,9.257812500000002,393.75,304.25781250000006,Dasypoda hirtipes,500,333
BD_71/Dasypoda hirtipes/Dasypoda hirtipes35463.jpeg,104.91071428571428,66.7578125,355.0,323.0078125,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes85816.jpeg,211.25,40.736607142857146,330.35714285714283,223.0078125,Dasypoda hirtipes,500,365
BD_71/Dasypoda hirtipes/000.jpg,150.0,84.25781250000001,417.5,281.7578125,Dasypoda hirtipes,500,333
BD_71/Dasypoda hirtipes/Dasypoda hirtipes89422.jpg,25.111607142857142,116.07142857142856,353.75,414.2578125,Dasypoda hirtipes,375,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes49165.jpeg,87.05357142857143,78.68303571428571,403.75,289.2578125,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes41703.jpg,76.25,72.04017857142857,331.25,315.5078125,Dasypoda hirtipes,500,489
BD_71/Dasypoda hirtipes/Dasypoda hirtipes87483.jpeg,83.75,94.2578125,403.75,406.7578125,Dasypoda hirtipes,500,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes82209.jpg,40.17857142857143,156.25,320.0,383.0078125,Dasypoda hirtipes,375,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes39872.jpg,122.76785714285714,33.88392857142857,397.32142857142856,241.8080357142857,Dasypoda hirtipes,500,345
BD_71/Dasypoda hirtipes/Dasypoda hirtipes80573.jpeg,101.25,36.830357142857146,334.82142857142856,295.5078125,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes14256.jpg,5.0,109.2578125,348.75,404.2578125,Dasypoda hirtipes,375,500
BD_71/Dasypoda hirtipes/hymenoptera_prof.jpg,82.58928571428571,100.44642857142856,439.7321428571428,259.4866071428572,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes85190.jpg,163.75,164.2578125,346.25,329.2578125,Dasypoda hirtipes,500,474
BD_71/Dasypoda hirtipes/Dasypoda hirtipes85285.jpeg,196.25,108.0078125,388.75,338.0078125,Dasypoda hirtipes,500,493
BD_71/Dasypoda hirtipes/Dasypoda hirtipes83303.jpeg,150.0,58.59375,426.25,255.50781250000003,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes44646.jpg,127.23214285714285,98.77232142857144,388.75,333.0078125,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/5d011929b.jpg,148.75,16.7578125,427.5,286.7578125,Dasypoda hirtipes,500,340
BD_71/Dasypoda hirtipes/Dasypoda hirtipes35889.jpg,98.21428571428572,40.17857142857143,365.0,263.0078125,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes89046.jpg,156.25,46.7578125,393.75,316.7578125,Dasypoda hirtipes,500,354
BD_71/Dasypoda hirtipes/Dasypoda hirtipes86189.jpeg,87.05357142857143,53.57142857142857,292.5,310.5078125,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes6245.jpg,37.5,69.25781250000001,388.75,276.7578125,Dasypoda hirtipes,500,333
BD_71/Dasypoda hirtipes/Dasypoda hirtipes6257.jpg,80.0,31.757812500000004,336.25,325.50781250000006,Dasypoda hirtipes,500,333
BD_71/Dasypoda hirtipes/Dasypoda hirtipes85195.jpg,116.25,125.5078125,340.0,321.7578125,Dasypoda hirtipes,500,364
BD_71/Dasypoda hirtipes/Dasypoda hirtipes40455.jpg,60.95089285714285,58.035714285714285,213.75000000000003,260.5078125,Dasypoda hirtipes,333,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes87184.jpeg,136.16071428571428,6.696428571428571,320.0,330.5078125,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes81677.jpg,16.25,110.5078125,283.75,355.5078125,Dasypoda hirtipes,375,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes83260.jpg,52.5,196.7578125,308.75,383.0078125,Dasypoda hirtipes,429,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes36419.jpg,125.0,118.86160714285714,433.75,273.0078125,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes6247.jpg,20.000000000000004,84.2578125,296.25000000000006,369.2578125,Dasypoda hirtipes,333,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes43348.jpeg,152.5,96.7578125,355.0,355.5078125,Dasypoda hirtipes,500,468
BD_71/Dasypoda hirtipes/Dasypoda hirtipes86363.jpg,81.50892857142858,120.53571428571428,331.25000000000006,304.2578125,Dasypoda hirtipes,358,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes15653.jpg,123.75,114.2578125,362.50000000000006,324.2578125,Dasypoda hirtipes,483,500
BD_71/Dasypoda hirtipes/0002.jpg,115.0,24.2578125,388.75,278.0078125,Dasypoda hirtipes,500,333
BD_71/Dasypoda hirtipes/Dasypoda hirtipes51559.jpg,82.5,66.75781250000001,326.25,226.75781250000003,Dasypoda hirtipes,500,333
BD_71/Dasypoda hirtipes/Dasypoda hirtipes35314.jpeg,156.25,224.2578125,285.0,355.5078125,Dasypoda hirtipes,375,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes52205.jpeg,69.19642857142857,105.54910714285714,377.2321428571429,277.99553571428567,Dasypoda hirtipes,500,333
BD_71/Dasypoda hirtipes/Dasypoda hirtipes41195.jpeg,48.549107142857146,145.5078125,327.5,334.82142857142856,Dasypoda hirtipes,375,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes6264.jpg,107.14285714285714,111.49553571428572,447.5,269.2578125,Dasypoda hirtipes,500,333
BD_71/Dasypoda hirtipes/Dasypoda hirtipes79629.jpeg,92.41071428571428,58.035714285714285,272.5,274.2578125,Dasypoda hirtipes,414,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes79174.jpeg,100.0,99.2578125,347.5,344.2578125,Dasypoda hirtipes,486,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes44275.jpg,160.71428571428572,129.46428571428572,371.25,338.0078125,Dasypoda hirtipes,500,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes80840.jpeg,223.2142857142857,36.830357142857146,407.5,289.2578125,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes42680.jpg,102.67857142857144,149.25781249999997,340.0,340.70982142857144,Dasypoda hirtipes,500,457
BD_71/Dasypoda hirtipes/Dasypoda hirtipes41988.jpg,78.75,20.5078125,361.25,263.0078125,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes54572.jpeg,142.85714285714286,88.72767857142858,390.0,303.0078125,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes82097.jpg,233.75,71.7578125,430.0,254.25781250000003,Dasypoda hirtipes,500,334
BD_71/Dasypoda hirtipes/Dasypoda hirtipes249.jpg,170.0,28.0078125,416.25,261.7578125,Dasypoda hirtipes,500,324
BD_71/Dasypoda hirtipes/Dasypoda hirtipes15962.jpg,43.75,211.7578125,213.75,354.2578125,Dasypoda hirtipes,375,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes96996.jpeg,110.0,71.35714285714286,413.75,230.50781250000003,Dasypoda hirtipes,500,333
BD_71/Dasypoda hirtipes/Dasypoda hirtipes44504.jpg,162.94642857142858,8.370535714285714,388.75,251.7578125,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes80273.jpg,101.91071428571428,118.0078125,292.5,379.2578125,Dasypoda hirtipes,439,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes86043.jpg,61.941964285714285,189.2578125,345.0,404.0178571428572,Dasypoda hirtipes,375,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes38869.jpg,145.0,15.5078125,387.5,291.75781249999994,Dasypoda hirtipes,500,326
BD_71/Dasypoda hirtipes/Dasypoda hirtipes597.jpg,112.5,53.92857142857143,347.5,173.0078125,Dasypoda hirtipes,500,302
BD_71/Dasypoda hirtipes/Dasypoda hirtipes597.jpg,35.0,104.2578125,200.0,216.7578125,Dasypoda hirtipes,500,302
BD_71/Dasypoda hirtipes/Dasypoda hirtipes85112.jpeg,97.5,69.2578125,415.0,258.0078125,Dasypoda hirtipes,500,341
BD_71/Dasypoda hirtipes/Dasypoda hirtipes84445.jpg,140.0,101.7578125,348.75,343.0078125,Dasypoda hirtipes,375,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes92728.jpeg,79.4375,114.0,348.285,284.71078125,Dasypoda hirtipes,434,399
BD_71/Dasypoda hirtipes/Dasypoda hirtipes4541.jpg,132.5,130.5078125,357.5,351.7578125,Dasypoda hirtipes,465,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes39290.jpg,85.0,74.33035714285714,399.5535714285714,254.25781250000003,Dasypoda hirtipes,500,333
BD_71/Dasypoda hirtipes/Dasypoda hirtipes78194.jpeg,90.0,98.21428571428572,351.00000000000006,344.2578125,Dasypoda hirtipes,468,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes86799.jpg,158.75,80.5078125,335.0,231.7578125,Dasypoda hirtipes,500,361
BD_71/Dasypoda hirtipes/Dasypoda hirtipes45479.jpeg,162.94642857142858,112.92857142857144,385.0,334.25781249999994,Dasypoda hirtipes,500,496
BD_71/Dasypoda hirtipes/Dasypoda hirtipes88804.jpg,138.75,101.7578125,298.75,192.52232142857144,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes86965.jpg,174.10714285714286,38.0078125,377.5,299.2578125,Dasypoda hirtipes,500,336
BD_71/Dasypoda hirtipes/Dasypoda hirtipes6246.jpg,32.705357142857146,75.89285714285714,287.5,268.0078125,Dasypoda hirtipes,333,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes86465.jpg,120.0,175.5078125,191.25,284.2578125,Dasypoda hirtipes,375,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes76817.jpg,93.75,151.78571428571428,354.91071428571433,339.2857142857143,Dasypoda hirtipes,375,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes40968.jpg,158.48214285714286,107.14285714285714,397.32142857142856,311.38392857142856,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes46854.jpg,138.75,99.2578125,297.5,195.5078125,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes79259.jpg,100.0,128.0078125,292.5,246.7578125,Dasypoda hirtipes,425,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes96995.jpeg,118.75,58.0078125,402.5,269.2578125,Dasypoda hirtipes,500,333
BD_71/Dasypoda hirtipes/Dasypoda hirtipes84767.jpg,150.0,56.7578125,365.0,280.5078125,Dasypoda hirtipes,500,358
BD_71/Dasypoda hirtipes/Dasypoda hirtipes45190.jpg,48.75,195.5078125,288.75,425.5078125,Dasypoda hirtipes,375,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes37358.jpg,60.0,65.50781250000001,356.25,261.7578125,Dasypoda hirtipes,500,333
BD_71/Dasypoda hirtipes/Dasypoda hirtipes95749.jpeg,106.25,165.5078125,248.75,321.7578125,Dasypoda hirtipes,375,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes40252.jpg,152.5,106.7578125,361.25,329.2578125,Dasypoda hirtipes,500,449
BD_71/Dasypoda hirtipes/Dasypoda hirtipes5774.jpg,116.07142857142856,103.30357142857144,400.0,271.7578125,Dasypoda hirtipes,500,356
BD_71/Dasypoda hirtipes/Dasypoda hirtipes5494.jpg,51.33928571428572,23.0078125,315.0,211.7321428571428,Dasypoda hirtipes,500,334
BD_71/Dasypoda hirtipes/Dasypoda hirtipes43798.jpg,52.5,144.2578125,256.25,305.5078125,Dasypoda hirtipes,282,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes47198.jpg,0.0,98.0078125,278.75,385.5078125,Dasypoda hirtipes,375,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes38121.jpg,111.60714285714286,212.05357142857144,377.2321428571428,388.3928571428572,Dasypoda hirtipes,500,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes35069.jpg,153.75,67.09821428571429,404.0178571428572,239.2578125,Dasypoda hirtipes,500,334
BD_71/Dasypoda hirtipes/Dasypoda hirtipes6255.jpg,196.25,39.25781250000001,446.25,299.2578125,Dasypoda hirtipes,500,333
BD_71/Dasypoda hirtipes/Dasypoda hirtipes84250.jpg,200.0,46.875,447.5,276.7578125,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes75644.jpg,125.0,49.2578125,346.25,311.7578125,Dasypoda hirtipes,500,370
BD_71/Dasypoda hirtipes/Dasypoda hirtipes13866.jpeg,161.25,58.00781249999999,390.0,281.0,Dasypoda hirtipes,500,281
BD_71/Dasypoda hirtipes/STGEM 1 Dasypoda...13 08 2021 STE GEMME Etg Grive 4.jpg,127.5,52.03125,352.67857142857144,280.5078125,Dasypoda hirtipes,500,333
BD_71/Dasypoda hirtipes/Dasypoda hirtipes14407.jpg,51.89732142857143,129.46428571428572,351.25,358.0078125,Dasypoda hirtipes,375,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes29703.jpeg,113.83928571428572,90.40178571428572,371.25,281.7578125,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes5504.jpg,140.0,73.0625,338.75,224.2578125,Dasypoda hirtipes,500,334
BD_71/Dasypoda hirtipes/Dasypoda hirtipes13757.jpg,198.66071428571428,99.2578125,475.0,272.0491071428572,Dasypoda hirtipes,500,333
BD_71/Dasypoda hirtipes/Dasypoda hirtipes82841.jpeg,161.25,48.0078125,376.25,284.2578125,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes84769.jpg,132.5,66.7578125,327.5,256.7578125,Dasypoda hirtipes,500,334
BD_71/Dasypoda hirtipes/Dasypoda hirtipes80426.jpeg,158.48214285714286,82.03125,330.0,309.2578125,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes79256.jpg,165.17857142857142,64.94196428571429,348.2142857142857,309.7232142857143,Dasypoda hirtipes,500,373
BD_71/Dasypoda hirtipes/Dasypoda hirtipes37357.jpg,85.0,60.5078125,352.5,318.00781250000006,Dasypoda hirtipes,500,333
BD_71/Dasypoda hirtipes/Dasypoda hirtipes81097.jpg,101.25,78.0078125,368.75,291.7578125,Dasypoda hirtipes,500,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes85144.jpeg,66.25,241.7578125,220.0,384.2578125,Dasypoda hirtipes,282,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes84402.jpeg,116.25,70.5078125,325.0,289.2578125,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes76791.jpeg,103.75,134.2578125,327.5,325.5078125,Dasypoda hirtipes,375,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes39369.jpeg,32.5,140.5078125,232.5,263.0078125,Dasypoda hirtipes,281,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes1939.jpeg,145.08928571428572,107.14285714285714,430.8035714285714,257.8125,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes83461.jpg,135.0,76.7578125,391.25,274.2578125,Dasypoda hirtipes,500,344
BD_71/Dasypoda hirtipes/Dasypoda hirtipes85309.jpg,65.0,99.2578125,416.25,399.2578125,Dasypoda hirtipes,500,449
BD_71/Dasypoda hirtipes/Dasypoda hirtipes84399.jpeg,97.5,1.7578125,403.75,328.0078125,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes30067.jpg,142.5,89.28571428571429,363.8392857142857,305.5078125,Dasypoda hirtipes,500,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes5498.jpg,65.0,70.5078125,287.5,255.5078125,Dasypoda hirtipes,500,334
BD_71/Dasypoda hirtipes/Dasypoda hirtipes43862.jpg,166.25,111.7578125,417.5,309.2578125,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes79617.jpeg,160.0,83.0078125,325.0,254.2578125,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes87255.jpeg,65.29017857142857,141.7578125,275.0,319.19642857142856,Dasypoda hirtipes,375,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes38870.jpg,136.25,35.5078125,346.25,280.5078125,Dasypoda hirtipes,500,348
BD_71/Dasypoda hirtipes/Dasypoda hirtipes44060.jpeg,87.05357142857143,120.75,292.4107142857143,323.43750000000006,Dasypoda hirtipes,500,483
BD_71/Dasypoda hirtipes/Dasypoda hirtipes4812.jpeg,110.0,79.2578125,217.5,215.5078125,Dasypoda hirtipes,375,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes4812.jpeg,171.25,130.5078125,278.75,233.0078125,Dasypoda hirtipes,375,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes4812.jpeg,117.5,214.2578125,297.5,374.2578125,Dasypoda hirtipes,375,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes39712.jpeg,80.35714285714286,76.7578125,247.5,350.44642857142856,Dasypoda hirtipes,375,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes81648.jpeg,174.10714285714286,26.757812500000004,368.75,309.25781250000006,Dasypoda hirtipes,500,333
BD_71/Dasypoda hirtipes/Dasypoda hirtipes86292.jpeg,133.75,136.7578125,247.5,359.2578125,Dasypoda hirtipes,500,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes16084.jpg,142.5,4.257812499999999,356.25,226.7578125,Dasypoda hirtipes,500,367
BD_71/Dasypoda hirtipes/Dasypoda hirtipes55674.jpg,176.25,36.75781249999999,432.5,295.5078125,Dasypoda hirtipes,500,497
BD_71/Dasypoda hirtipes/Dasypoda hirtipes77674.jpeg,91.51785714285714,91.7578125,253.75,188.0078125,Dasypoda hirtipes,500,447
BD_71/Dasypoda hirtipes/Dasypoda hirtipes82383.jpg,127.5,71.7578125,365.0,295.5078125,Dasypoda hirtipes,500,370
BD_71/Dasypoda hirtipes/Dasypoda hirtipes33625.jpg,147.5,55.5078125,342.5,281.7578125,Dasypoda hirtipes,500,363
BD_71/Dasypoda hirtipes/Dasypoda hirtipes85783.jpg,63.75000000000001,161.7578125,306.25,346.7578125,Dasypoda hirtipes,375,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes84766.jpg,155.0,48.0078125,388.75,280.5078125,Dasypoda hirtipes,500,339
BD_71/Dasypoda hirtipes/Dasypoda hirtipes82214.jpg,132.5,76.7578125,333.75,301.7578125,Dasypoda hirtipes,500,333
BD_71/Dasypoda hirtipes/Dasypoda hirtipes42898.jpg,55.0,134.2578125,233.75,358.0078125,Dasypoda hirtipes,374,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes85590.jpeg,161.25,40.5078125,386.25,228.0078125,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes36936.jpg,88.75,75.5078125,383.75,306.75781250000006,Dasypoda hirtipes,500,388
BD_71/Dasypoda hirtipes/Dasypoda hirtipes49155.jpeg,121.25,99.2578125,381.25,264.2578125,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes5984.jpg,95.98214285714286,78.0078125,368.75,249.25781250000003,Dasypoda hirtipes,500,333
BD_71/Dasypoda hirtipes/eucera_chicoree_.jpg,138.75,65.5078125,325.0,280.5078125,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes13838.jpg,72.5,166.7578125,253.75,309.2578125,Dasypoda hirtipes,500,386
BD_71/Dasypoda hirtipes/Dasypoda hirtipes13838.jpg,213.75,126.7578125,345.0,234.2578125,Dasypoda hirtipes,500,386
BD_71/Dasypoda hirtipes/Dasypoda hirtipes2138.jpeg,73.66071428571429,129.2578125,256.25,246.09375,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes2138.jpeg,233.75,111.7578125,386.25,213.0078125,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes85342.jpg,117.5,205.5078125,277.5,386.7578125,Dasypoda hirtipes,465,500
BD_71/Dasypoda hirtipes/5ds78542.jpg,156.25,73.0078125,365.0,324.25781250000006,Dasypoda hirtipes,500,333
BD_71/Dasypoda hirtipes/Dasypoda hirtipes45525.jpg,186.25,33.0078125,398.75,263.0078125,Dasypoda hirtipes,500,333
BD_71/Dasypoda hirtipes/Dasypoda hirtipes75855.jpg,61.25,71.7578125,427.5,434.2578125,Dasypoda hirtipes,498,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes42052.jpeg,7.5,144.2578125,285.0,435.5078125,Dasypoda hirtipes,375,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes42045.jpeg,3.75,146.7578125,283.75,399.2578125,Dasypoda hirtipes,375,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes14731.jpeg,225.44642857142856,69.25781250000001,375.0,233.00781250000003,Dasypoda hirtipes,500,333
BD_71/Dasypoda hirtipes/Dasypoda hirtipes52832.jpg,160.0,71.7578125,305.0,290.5078125,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes77628.jpg,102.5,75.5078125,387.5,269.2578125,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes76529.jpg,71.25,211.7578125,281.25,349.2578125,Dasypoda hirtipes,375,500
BD_71/Dasypoda hirtipes/syrphe_ni_.jpg,240.0,83.0078125,347.5,179.25781250000003,Dasypoda hirtipes,500,333
BD_71/Dasypoda hirtipes/Dasypoda hirtipes15691.jpg,153.75,189.2578125,380.0,336.7578125,Dasypoda hirtipes,500,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes83255.jpg,121.25,50.5078125,332.5,291.7578125,Dasypoda hirtipes,500,355
BD_71/Dasypoda hirtipes/Dasypoda hirtipes81824.jpeg,68.99553571428571,107.14285714285714,261.25,283.0078125,Dasypoda hirtipes,281,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes89461.jpeg,75.0,179.2578125,313.75,406.7578125,Dasypoda hirtipes,375,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes83042.jpeg,135.0,46.7578125,342.5,246.7578125,Dasypoda hirtipes,500,355
BD_71/Dasypoda hirtipes/Dasypoda hirtipes82428.jpg,258.75,185.5078125,326.25,246.75781250000003,Dasypoda hirtipes,500,333
BD_71/Dasypoda hirtipes/Dasypoda hirtipes86187.jpeg,126.25,51.7578125,362.5,288.0078125,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes35402.jpeg,171.25,158.0078125,377.5,276.7578125,Dasypoda hirtipes,500,372
BD_71/Dasypoda hirtipes/Dasypoda hirtipes39943.jpg,178.57142857142858,52.03125,368.3035714285714,246.77678571428572,Dasypoda hirtipes,500,333
BD_71/Dasypoda hirtipes/Dasypoda hirtipes87263.jpeg,120.53571428571428,107.03571428571428,371.25,265.5078125,Dasypoda hirtipes,500,333
BD_71/Dasypoda hirtipes/Dasypoda hirtipes97251.jpeg,132.5,109.2578125,270.0,316.7578125,Dasypoda hirtipes,375,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes79983.jpeg,150.0,69.2578125,372.5,318.0078125,Dasypoda hirtipes,500,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes614.jpg,196.42857142857144,46.40625,432.5,180.50781250000003,Dasypoda hirtipes,500,297
BD_71/Dasypoda hirtipes/Dasypoda hirtipes85768.jpeg,117.1875,129.46428571428572,286.27232142857144,343.75,Dasypoda hirtipes,375,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes36287.jpeg,148.75,90.5078125,341.25,271.7578125,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes89916.jpg,223.75,123.0078125,420.0,308.0078125,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes41103.jpg,129.46428571428572,93.0078125,350.0,252.79017857142864,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes86165.jpeg,127.23214285714285,34.2578125,381.25,276.7578125,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes77622.jpeg,1.25,90.5078125,233.75,410.5078125,Dasypoda hirtipes,236,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes77166.jpeg,162.5,73.0078125,306.25,314.2578125,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes86607.jpg,55.24553571428572,212.05357142857144,241.07142857142856,401.7857142857143,Dasypoda hirtipes,375,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes81980.jpg,100.0,61.7578125,296.25,238.00781250000003,Dasypoda hirtipes,500,333
BD_71/Dasypoda hirtipes/Dasypoda hirtipes84952.jpeg,128.75,150.5078125,336.25,300.5078125,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes20421.jpeg,65.0,159.2578125,237.5,316.7578125,Dasypoda hirtipes,375,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes83656.jpeg,75.0,39.25781250000001,268.75,218.0078125,Dasypoda hirtipes,500,333
BD_71/Dasypoda hirtipes/Dasypoda hirtipes94154.jpeg,91.25,150.5078125,300.0,274.2578125,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes6251.jpg,112.5,89.25781250000001,340.0,265.5078125,Dasypoda hirtipes,500,333
BD_71/Dasypoda hirtipes/Dasypoda hirtipes38871.jpg,153.75,13.0078125,380.0,246.7578125,Dasypoda hirtipes,500,344
BD_71/Dasypoda hirtipes/Dasypoda hirtipes43744.jpeg,157.5,50.50781249999999,333.75,291.7578125,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes82124.jpeg,105.0,115.5078125,376.25,319.2578125,Dasypoda hirtipes,500,375
BD_71/Dasypoda hirtipes/Dasypoda hirtipes46234.jpg,33.75,129.2578125,281.25,276.7578125,Dasypoda hirtipes,375,500
BD_71/Dasypoda hirtipes/Dasypoda hirtipes16553.jpg,69.19642857142857,190.5078125,270.0,294.2578125,Dasypoda hirtipes,500,456
