paths;label;bdd
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/126647900.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/132591086.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/186753099.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/37060242.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/189626801.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/127957855.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/40428027.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/38803239.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/35488901.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/48382072.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/120442269.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/135019985.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/124524413.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/235749262.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/188145088.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/120002681.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/38459556.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/35906702.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/255788909.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/132323403.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/260844220.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/66808260.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/71035226.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/250086824.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/71475844.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/113298094.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/253390401.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/174238787.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/204141942.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/74080959.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/128039876.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/134341513.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/250059085.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/120626495.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/136681986.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/124083845.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/7385448.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/67175113.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/69764103.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/68469679.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/7961420.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/137855305.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/118720960.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/188534642.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/133143059.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/135986366.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/220222525.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/135020855.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/128454729.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/189633786.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/200492658.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/125375510.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/77851075.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/215722036.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/72167846.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/123178917.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/76366096.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/125228755.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/75956007.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/128184384.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/72191096.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/208471652.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/128423941.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/95998132.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/190646420.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/135814835.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/123416249.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/193518960.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/131288135.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/66187152.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/191301039.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/206229067.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/188247179.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/1739558.JPG;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/67316860.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/66340290.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/124093302.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/95998158.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/192301904.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/199771193.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/199352535.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/131008156.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/126011119.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/205203615.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/67338929.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/119162488.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/69119225.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/34076031.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/38169452.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/191076320.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/187244424.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/125455961.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/118720843.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/188728116.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/127797185.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/189182519.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/127146019.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/42485246.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/202663743.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/137959597.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/66248386.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/123598732.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/131876851.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/190596859.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/191086002.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/66922864.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/72135470.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/70694270.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/67586513.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/38038583.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/38892776.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/134325957.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/129336393.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/72586294.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/7725720.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/34383873.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/121325806.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/120206814.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/75683103.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/66821551.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/37459809.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/201369815.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/203241246.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/67179450.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/29549078.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/75566843.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/192332604.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/208538390.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/132119721.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/34429378.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/132119745.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/159177358.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/68090866.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/255372596.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/162892861.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/71624477.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/120969787.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/18460700.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/189102857.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/188534694.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/7385447.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/237403488.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/125774934.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/125744602.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/262570778.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/199369479.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/73509989.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/248811933.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/37060377.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/72310420.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/127769144.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/199614399.jpg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/125228511.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/69292999.jpeg;Andrena cineraria;
../../data_bees_detection/whole_dataset/inaturalist_2305/Andrena cineraria/199056367.jpg;Andrena cineraria;
